CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.972236 	 6 	 178473.000000
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991093 	 8 	 295372.000000
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981061 	 6 	 258843.000000
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.989010 	 7 	 276745.000000
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.988796 	 6 	 245395.000000
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.992513 	 7 	 292014.000000
instancesConflicts/BPPC_2_0_6.txt 	 101 	 101 	 0.996602 	 12 	 351542.000000
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.981659 	 6 	 253347.000000
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.977612 	 6 	 292574.000000
instancesConflicts/BPPC_2_0_9.txt 	 105 	 106 	 0.980592 	 6 	 269215.000000
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.984511 	 7 	 279018.000000
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.991165 	 7 	 256818.000000
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.980927 	 7 	 274892.000000
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.988940 	 8 	 290144.000000
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.989018 	 7 	 241536.000000
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.992418 	 8 	 278099.000000
instancesConflicts/BPPC_2_1_6.txt 	 101 	 102 	 0.977935 	 7 	 257235.000000
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.981499 	 6 	 222008.000000
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.977301 	 6 	 281762.000000
instancesConflicts/BPPC_2_1_9.txt 	 105 	 106 	 0.979863 	 7 	 249246.000000
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984548 	 8 	 291192.000000
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991124 	 10 	 313775.000000
instancesConflicts/BPPC_2_2_2.txt 	 100 	 101 	 0.962334 	 7 	 260873.000000
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.988861 	 9 	 302417.000000
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.988784 	 9 	 272186.000000
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992553 	 8 	 264056.000000
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.977522 	 11 	 304880.000000
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.981246 	 6 	 210825.000000
instancesConflicts/BPPC_2_2_8.txt 	 103 	 104 	 0.978126 	 6 	 263521.000000
instancesConflicts/BPPC_2_2_9.txt 	 105 	 107 	 0.962279 	 7 	 241839.000000
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984500 	 10 	 333917.000000
instancesConflicts/BPPC_2_3_1.txt 	 99 	 100 	 0.972344 	 9 	 288545.000000
instancesConflicts/BPPC_2_3_2.txt 	 100 	 102 	 0.947447 	 7 	 260637.000000
instancesConflicts/BPPC_2_3_3.txt 	 102 	 103 	 0.970153 	 10 	 304973.000000
instancesConflicts/BPPC_2_3_4.txt 	 100 	 101 	 0.969887 	 12 	 304470.000000
instancesConflicts/BPPC_2_3_5.txt 	 101 	 102 	 0.974149 	 12 	 317558.000000
instancesConflicts/BPPC_2_3_6.txt 	 101 	 104 	 0.941231 	 10 	 308631.000000
instancesConflicts/BPPC_2_3_7.txt 	 102 	 104 	 0.945350 	 7 	 234497.000000
instancesConflicts/BPPC_2_3_8.txt 	 103 	 104 	 0.977382 	 13 	 398641.000000
instancesConflicts/BPPC_2_3_9.txt 	 105 	 108 	 0.945328 	 11 	 363664.000000
instancesConflicts/BPPC_2_3_10.txt 	 101 	 102 	 0.966438 	 9 	 298188.000000
instancesConflicts/BPPC_2_4_1.txt 	 99 	 102 	 0.943727 	 15 	 426190.000000
instancesConflicts/BPPC_2_4_2.txt 	 100 	 107 	 0.890040 	 6 	 314311.000000
instancesConflicts/BPPC_2_4_3.txt 	 102 	 107 	 0.901379 	 6 	 275651.000000
instancesConflicts/BPPC_2_4_4.txt 	 100 	 106 	 0.898903 	 10 	 416987.000000
instancesConflicts/BPPC_2_4_5.txt 	 101 	 106 	 0.904195 	 6 	 286111.000000
instancesConflicts/BPPC_2_4_6.txt 	 101 	 109 	 0.880342 	 6 	 317149.000000
instancesConflicts/BPPC_2_4_7.txt 	 102 	 107 	 0.895158 	 6 	 284234.000000
instancesConflicts/BPPC_2_4_8.txt 	 103 	 106 	 0.942019 	 13 	 438499.000000
instancesConflicts/BPPC_2_4_9.txt 	 105 	 116 	 0.847749 	 6 	 359864.000000
instancesConflicts/BPPC_2_4_10.txt 	 101 	 106 	 0.897655 	 6 	 297737.000000
instancesConflicts/BPPC_2_5_1.txt 	 99 	 112 	 0.851396 	 6 	 390667.000000
instancesConflicts/BPPC_2_5_2.txt 	 100 	 131 	 0.821202 	 6 	 390747.000000
instancesConflicts/BPPC_2_5_3.txt 	 102 	 118 	 0.831292 	 6 	 362065.000000
instancesConflicts/BPPC_2_5_4.txt 	 100 	 132 	 0.788502 	 6 	 394322.000000
instancesConflicts/BPPC_2_5_5.txt 	 101 	 127 	 0.811097 	 6 	 383570.000000
instancesConflicts/BPPC_2_5_6.txt 	 101 	 129 	 0.834530 	 6 	 386065.000000
instancesConflicts/BPPC_2_5_7.txt 	 102 	 126 	 0.815094 	 6 	 374981.000000
instancesConflicts/BPPC_2_5_8.txt 	 103 	 116 	 0.846946 	 6 	 374750.000000
instancesConflicts/BPPC_2_5_9.txt 	 105 	 143 	 0.820602 	 6 	 428435.000000
instancesConflicts/BPPC_2_5_10.txt 	 101 	 129 	 0.812055 	 6 	 397797.000000
instancesConflicts/BPPC_2_6_1.txt 	 99 	 146 	 0.834600 	 6 	 437808.000000
instancesConflicts/BPPC_2_6_2.txt 	 100 	 157 	 0.895652 	 8 	 554376.000000
instancesConflicts/BPPC_2_6_3.txt 	 102 	 149 	 0.857849 	 6 	 424956.000000
instancesConflicts/BPPC_2_6_4.txt 	 100 	 158 	 0.865641 	 6 	 487092.000000
instancesConflicts/BPPC_2_6_5.txt 	 101 	 153 	 0.888728 	 6 	 475261.000000
instancesConflicts/BPPC_2_6_6.txt 	 101 	 153 	 0.913342 	 7 	 514343.000000
instancesConflicts/BPPC_2_6_7.txt 	 102 	 147 	 0.931800 	 11 	 679206.000000
instancesConflicts/BPPC_2_6_8.txt 	 103 	 140 	 0.911239 	 6 	 425094.000000
instancesConflicts/BPPC_2_6_9.txt 	 105 	 166 	 0.905825 	 6 	 481998.000000
instancesConflicts/BPPC_2_6_10.txt 	 101 	 155 	 0.880555 	 6 	 465135.000000
instancesConflicts/BPPC_2_7_1.txt 	 99 	 175 	 0.877308 	 6 	 522602.000000
instancesConflicts/BPPC_2_7_2.txt 	 100 	 180 	 0.925658 	 6 	 551378.000000
instancesConflicts/BPPC_2_7_3.txt 	 102 	 174 	 0.920708 	 6 	 510516.000000
instancesConflicts/BPPC_2_7_4.txt 	 100 	 180 	 0.928723 	 6 	 565322.000000
instancesConflicts/BPPC_2_7_5.txt 	 101 	 181 	 0.938292 	 10 	 761310.000000
instancesConflicts/BPPC_2_7_6.txt 	 101 	 177 	 0.947942 	 6 	 536106.000000
instancesConflicts/BPPC_2_7_7.txt 	 102 	 172 	 0.948417 	 6 	 526598.000000
instancesConflicts/BPPC_2_7_8.txt 	 103 	 165 	 0.946828 	 6 	 480754.000000
instancesConflicts/BPPC_2_7_9.txt 	 105 	 188 	 0.941361 	 6 	 542947.000000
instancesConflicts/BPPC_2_7_10.txt 	 101 	 183 	 0.920318 	 6 	 550213.000000
instancesConflicts/BPPC_2_8_1.txt 	 99 	 197 	 0.956498 	 6 	 602377.000000
instancesConflicts/BPPC_2_8_2.txt 	 100 	 208 	 0.953942 	 6 	 616866.000000
instancesConflicts/BPPC_2_8_3.txt 	 102 	 205 	 0.952038 	 6 	 584243.000000
instancesConflicts/BPPC_2_8_4.txt 	 100 	 210 	 0.952402 	 6 	 636501.000000
instancesConflicts/BPPC_2_8_5.txt 	 101 	 205 	 0.969262 	 6 	 617945.000000
instancesConflicts/BPPC_2_8_6.txt 	 101 	 202 	 0.961184 	 6 	 589088.000000
instancesConflicts/BPPC_2_8_7.txt 	 102 	 193 	 0.976400 	 11 	 870438.000000
instancesConflicts/BPPC_2_8_8.txt 	 103 	 191 	 0.942987 	 6 	 563647.000000
instancesConflicts/BPPC_2_8_9.txt 	 105 	 209 	 0.971320 	 6 	 611720.000000
instancesConflicts/BPPC_2_8_10.txt 	 101 	 207 	 0.963742 	 6 	 627549.000000
instancesConflicts/BPPC_2_9_1.txt 	 99 	 219 	 0.978927 	 6 	 637777.000000
instancesConflicts/BPPC_2_9_2.txt 	 100 	 225 	 0.986188 	 6 	 665026.000000
instancesConflicts/BPPC_2_9_3.txt 	 102 	 226 	 0.983098 	 6 	 641204.000000
instancesConflicts/BPPC_2_9_4.txt 	 100 	 229 	 0.984217 	 6 	 666774.000000
instancesConflicts/BPPC_2_9_5.txt 	 101 	 233 	 0.984395 	 6 	 690253.000000
instancesConflicts/BPPC_2_9_6.txt 	 101 	 229 	 0.982929 	 6 	 665603.000000
instancesConflicts/BPPC_2_9_7.txt 	 102 	 226 	 0.976910 	 6 	 654216.000000
instancesConflicts/BPPC_2_9_8.txt 	 103 	 221 	 0.980824 	 6 	 658925.000000
instancesConflicts/BPPC_2_9_9.txt 	 105 	 234 	 0.983897 	 6 	 678303.000000
instancesConflicts/BPPC_2_9_10.txt 	 101 	 227 	 0.986239 	 6 	 677659.000000
instancesConflicts/BPPC_3_0_1.txt 	 198 	 199 	 0.986052 	 7 	 912103.000000
instancesConflicts/BPPC_3_0_2.txt 	 201 	 201 	 0.998486 	 13 	 1029955.000000
