CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	1	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito 	 Itens 	 TotalConflitos
instancesConflicts/BPPC_1_0_1.txt 	 48 	 49 	 0.933946 	 0 	 0.894000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_2.txt 	 49 	 49 	 0.962232 	 0 	 0.998000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_3.txt 	 46 	 47 	 0.940166 	 0 	 0.953000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_4.txt 	 49 	 50 	 0.953185 	 0 	 0.851000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_5.txt 	 50 	 50 	 0.962773 	 0 	 0.972000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_6.txt 	 48 	 49 	 0.954269 	 0 	 0.869000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_7.txt 	 48 	 49 	 0.945193 	 0 	 0.897000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_8.txt 	 49 	 50 	 0.952399 	 0 	 0.967000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_9.txt 	 50 	 51 	 0.959554 	 0 	 0.825000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_0_10.txt 	 46 	 47 	 0.952522 	 0 	 0.896000 	 0 	 0 	 120 	 0
instancesConflicts/BPPC_1_1_1.txt 	 48 	 49 	 0.936486 	 0 	 0.849000 	 0 	 0 	 120 	 109
instancesConflicts/BPPC_1_1_2.txt 	 49 	 49 	 0.962085 	 0 	 0.877000 	 0 	 0 	 120 	 161
instancesConflicts/BPPC_1_1_3.txt 	 46 	 47 	 0.931109 	 0 	 0.899000 	 0 	 0 	 120 	 160
instancesConflicts/BPPC_1_1_4.txt 	 49 	 50 	 0.948669 	 0 	 0.802000 	 0 	 0 	 120 	 101
instancesConflicts/BPPC_1_1_5.txt 	 50 	 51 	 0.939167 	 0 	 0.824000 	 0 	 0 	 120 	 57
instancesConflicts/BPPC_1_1_6.txt 	 48 	 49 	 0.942522 	 0 	 0.789000 	 0 	 0 	 120 	 86
instancesConflicts/BPPC_1_1_7.txt 	 48 	 49 	 0.944999 	 0 	 0.877000 	 0 	 0 	 120 	 132
instancesConflicts/BPPC_1_1_8.txt 	 49 	 50 	 0.947617 	 0 	 0.940000 	 0 	 0 	 120 	 202
instancesConflicts/BPPC_1_1_9.txt 	 50 	 51 	 0.956587 	 0 	 0.818000 	 0 	 0 	 120 	 179
instancesConflicts/BPPC_1_1_10.txt 	 46 	 47 	 0.950773 	 0 	 0.925000 	 0 	 0 	 120 	 228
instancesConflicts/BPPC_1_2_1.txt 	 48 	 49 	 0.930046 	 0 	 0.869000 	 0 	 0 	 120 	 463
instancesConflicts/BPPC_1_2_2.txt 	 49 	 50 	 0.930106 	 0 	 0.906000 	 0 	 0 	 120 	 694
instancesConflicts/BPPC_1_2_3.txt 	 46 	 48 	 0.904994 	 0 	 0.899000 	 0 	 0 	 120 	 770
instancesConflicts/BPPC_1_2_4.txt 	 49 	 51 	 0.910371 	 0 	 0.812000 	 0 	 0 	 120 	 516
instancesConflicts/BPPC_1_2_5.txt 	 50 	 51 	 0.927817 	 0 	 0.828000 	 0 	 0 	 120 	 289
instancesConflicts/BPPC_1_2_6.txt 	 48 	 49 	 0.940689 	 0 	 0.820000 	 0 	 0 	 120 	 471
instancesConflicts/BPPC_1_2_7.txt 	 48 	 50 	 0.911256 	 0 	 0.888000 	 0 	 0 	 120 	 656
instancesConflicts/BPPC_1_2_8.txt 	 49 	 51 	 0.915861 	 0 	 0.932000 	 0 	 0 	 120 	 898
instancesConflicts/BPPC_1_2_9.txt 	 50 	 52 	 0.923602 	 0 	 0.892000 	 0 	 0 	 120 	 658
instancesConflicts/BPPC_1_2_10.txt 	 46 	 48 	 0.918415 	 0 	 1.027000 	 0 	 0 	 120 	 743
instancesConflicts/BPPC_1_3_1.txt 	 48 	 50 	 0.893941 	 0 	 0.978000 	 0 	 0 	 120 	 1186
instancesConflicts/BPPC_1_3_2.txt 	 49 	 50 	 0.924332 	 0 	 0.907000 	 0 	 0 	 120 	 1525
instancesConflicts/BPPC_1_3_3.txt 	 46 	 48 	 0.895096 	 0 	 0.960000 	 0 	 0 	 120 	 1554
instancesConflicts/BPPC_1_3_4.txt 	 49 	 51 	 0.911936 	 0 	 0.838000 	 0 	 0 	 120 	 1133
instancesConflicts/BPPC_1_3_5.txt 	 50 	 52 	 0.900403 	 0 	 0.829000 	 0 	 0 	 120 	 867
instancesConflicts/BPPC_1_3_6.txt 	 48 	 50 	 0.903755 	 0 	 0.887000 	 0 	 0 	 120 	 1225
instancesConflicts/BPPC_1_3_7.txt 	 48 	 50 	 0.908996 	 0 	 0.889000 	 0 	 0 	 120 	 1438
instancesConflicts/BPPC_1_3_8.txt 	 49 	 51 	 0.915935 	 0 	 0.952000 	 0 	 0 	 120 	 1794
instancesConflicts/BPPC_1_3_9.txt 	 50 	 53 	 0.888944 	 0 	 0.817000 	 0 	 0 	 120 	 1501
instancesConflicts/BPPC_1_3_10.txt 	 46 	 49 	 0.885108 	 0 	 0.932000 	 0 	 0 	 120 	 1496
instancesConflicts/BPPC_1_4_1.txt 	 48 	 51 	 0.870217 	 0 	 0.881000 	 0 	 0 	 120 	 2259
instancesConflicts/BPPC_1_4_2.txt 	 49 	 54 	 0.805499 	 0 	 0.937000 	 0 	 0 	 120 	 2641
instancesConflicts/BPPC_1_4_3.txt 	 46 	 54 	 0.773526 	 0 	 0.960000 	 0 	 0 	 120 	 2561
instancesConflicts/BPPC_1_4_4.txt 	 49 	 51 	 0.909948 	 0 	 0.866000 	 0 	 0 	 120 	 1974
instancesConflicts/BPPC_1_4_5.txt 	 50 	 54 	 0.834082 	 0 	 0.901000 	 0 	 0 	 120 	 1821
instancesConflicts/BPPC_1_4_6.txt 	 48 	 52 	 0.853792 	 0 	 0.909000 	 0 	 0 	 120 	 2380
instancesConflicts/BPPC_1_4_7.txt 	 48 	 55 	 0.819522 	 0 	 0.928000 	 0 	 0 	 120 	 2439
instancesConflicts/BPPC_1_4_8.txt 	 49 	 59 	 0.795793 	 0 	 0.968000 	 0 	 0 	 120 	 2845
instancesConflicts/BPPC_1_4_9.txt 	 50 	 55 	 0.833587 	 0 	 0.866000 	 0 	 0 	 120 	 2655
instancesConflicts/BPPC_1_4_10.txt 	 46 	 54 	 0.791592 	 0 	 0.990000 	 0 	 0 	 120 	 2520
instancesConflicts/BPPC_1_5_1.txt 	 48 	 65 	 0.726839 	 0 	 1.038000 	 0 	 1 	 120 	 3563
instancesConflicts/BPPC_1_5_2.txt 	 49 	 68 	 0.766461 	 0 	 1.016000 	 0 	 0 	 120 	 3798
instancesConflicts/BPPC_1_5_3.txt 	 46 	 65 	 0.804795 	 0 	 1.013000 	 0 	 6 	 120 	 3930
instancesConflicts/BPPC_1_5_4.txt 	 49 	 59 	 0.833940 	 0 	 0.890000 	 0 	 1 	 120 	 3303
instancesConflicts/BPPC_1_5_5.txt 	 50 	 57 	 0.839738 	 0 	 0.968000 	 0 	 2 	 120 	 3144
instancesConflicts/BPPC_1_5_6.txt 	 48 	 65 	 0.761726 	 0 	 0.982000 	 0 	 2 	 120 	 3716
instancesConflicts/BPPC_1_5_7.txt 	 48 	 65 	 0.752441 	 0 	 0.952000 	 0 	 0 	 120 	 3622
instancesConflicts/BPPC_1_5_8.txt 	 49 	 72 	 0.785916 	 0 	 1.037000 	 0 	 6 	 120 	 4075
instancesConflicts/BPPC_1_5_9.txt 	 50 	 65 	 0.831033 	 0 	 0.918000 	 0 	 0 	 120 	 3979
instancesConflicts/BPPC_1_5_10.txt 	 46 	 65 	 0.757144 	 0 	 1.054000 	 0 	 4 	 120 	 3739
instancesConflicts/BPPC_1_6_1.txt 	 48 	 76 	 0.819949 	 0 	 1.050000 	 0 	 22 	 120 	 4864
instancesConflicts/BPPC_1_6_2.txt 	 49 	 80 	 0.861076 	 0 	 1.099000 	 0 	 30 	 120 	 5124
instancesConflicts/BPPC_1_6_3.txt 	 46 	 75 	 0.911223 	 0 	 1.119000 	 0 	 34 	 120 	 5202
instancesConflicts/BPPC_1_6_4.txt 	 49 	 72 	 0.879654 	 0 	 0.977000 	 0 	 20 	 120 	 4596
instancesConflicts/BPPC_1_6_5.txt 	 50 	 72 	 0.820188 	 0 	 0.995000 	 0 	 17 	 120 	 4542
instancesConflicts/BPPC_1_6_6.txt 	 48 	 78 	 0.823937 	 0 	 1.019000 	 0 	 20 	 120 	 4998
instancesConflicts/BPPC_1_6_7.txt 	 48 	 74 	 0.875356 	 0 	 1.050000 	 0 	 24 	 120 	 4952
instancesConflicts/BPPC_1_6_8.txt 	 49 	 81 	 0.894214 	 0 	 1.105000 	 0 	 36 	 120 	 5342
instancesConflicts/BPPC_1_6_9.txt 	 50 	 78 	 0.889071 	 0 	 0.997000 	 0 	 28 	 120 	 5246
instancesConflicts/BPPC_1_6_10.txt 	 46 	 74 	 0.883713 	 0 	 1.061000 	 0 	 29 	 120 	 4943
instancesConflicts/BPPC_1_7_1.txt 	 48 	 87 	 0.901910 	 0 	 1.109000 	 0 	 49 	 120 	 5954
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.901231 	 0 	 1.128000 	 0 	 49 	 120 	 5993
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.925257 	 0 	 1.148000 	 0 	 55 	 120 	 6029
instancesConflicts/BPPC_1_7_4.txt 	 49 	 83 	 0.918368 	 0 	 1.047000 	 0 	 49 	 120 	 5590
instancesConflicts/BPPC_1_7_5.txt 	 50 	 85 	 0.919596 	 0 	 1.055000 	 0 	 43 	 120 	 5788
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.896184 	 0 	 1.049000 	 0 	 50 	 120 	 6039
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.925650 	 0 	 1.100000 	 0 	 52 	 120 	 5888
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.937521 	 0 	 1.170000 	 0 	 59 	 120 	 6120
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.912134 	 0 	 1.043000 	 0 	 53 	 120 	 6161
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.926245 	 0 	 1.121000 	 0 	 54 	 120 	 5884
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.960707 	 0 	 1.116000 	 0 	 79 	 120 	 6639
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.956262 	 0 	 1.172000 	 0 	 79 	 120 	 6630
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.958491 	 0 	 1.216000 	 0 	 75 	 120 	 6681
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.942576 	 0 	 1.096000 	 0 	 62 	 120 	 6449
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.952781 	 0 	 1.089000 	 0 	 71 	 120 	 6604
instancesConflicts/BPPC_1_8_6.txt 	 48 	 99 	 0.957042 	 0 	 1.073000 	 0 	 79 	 120 	 6693
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.943856 	 0 	 1.133000 	 0 	 72 	 120 	 6504
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.964476 	 0 	 1.202000 	 0 	 81 	 120 	 6647
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.947259 	 0 	 1.076000 	 0 	 76 	 120 	 6754
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.941849 	 0 	 1.177000 	 0 	 73 	 120 	 6536
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.972876 	 0 	 1.134000 	 0 	 98 	 120 	 7007
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.975594 	 0 	 1.183000 	 0 	 97 	 120 	 6929
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.975424 	 0 	 1.232000 	 0 	 98 	 120 	 7063
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.971096 	 0 	 1.106000 	 0 	 93 	 120 	 6989
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.976684 	 0 	 1.115000 	 0 	 97 	 120 	 7032
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.973649 	 0 	 1.110000 	 0 	 100 	 120 	 7008
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.971792 	 0 	 1.184000 	 0 	 94 	 120 	 6950
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.972277 	 0 	 1.228000 	 0 	 98 	 120 	 7018
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.977924 	 0 	 1.121000 	 0 	 103 	 120 	 7055
instancesConflicts/BPPC_1_9_10.txt 	 46 	 108 	 0.967950 	 0 	 1.185000 	 0 	 97 	 120 	 6956
instancesConflicts/BPPC_2_0_1.txt 	 99 	 100 	 0.972065 	 0 	 1.845000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_2.txt 	 100 	 101 	 0.962981 	 0 	 1.855000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_3.txt 	 102 	 104 	 0.958958 	 0 	 1.769000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_4.txt 	 100 	 101 	 0.971609 	 0 	 1.871000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_5.txt 	 101 	 102 	 0.973833 	 0 	 1.827000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_6.txt 	 101 	 104 	 0.946233 	 0 	 1.705000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_7.txt 	 102 	 103 	 0.964954 	 0 	 1.785000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_8.txt 	 103 	 105 	 0.963729 	 0 	 1.709000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_9.txt 	 105 	 107 	 0.966662 	 0 	 1.804000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_0_10.txt 	 101 	 102 	 0.966111 	 0 	 1.715000 	 0 	 0 	 250 	 0
instancesConflicts/BPPC_2_1_1.txt 	 99 	 101 	 0.956132 	 0 	 1.865000 	 0 	 0 	 250 	 411
instancesConflicts/BPPC_2_1_2.txt 	 100 	 102 	 0.948423 	 0 	 1.808000 	 0 	 0 	 250 	 625
instancesConflicts/BPPC_2_1_3.txt 	 102 	 104 	 0.952411 	 0 	 1.778000 	 0 	 0 	 250 	 487
instancesConflicts/BPPC_2_1_4.txt 	 100 	 102 	 0.953054 	 0 	 1.928000 	 0 	 0 	 250 	 736
instancesConflicts/BPPC_2_1_5.txt 	 101 	 103 	 0.960099 	 0 	 1.851000 	 0 	 0 	 250 	 350
instancesConflicts/BPPC_2_1_6.txt 	 101 	 104 	 0.945798 	 0 	 1.721000 	 0 	 0 	 250 	 967
instancesConflicts/BPPC_2_1_7.txt 	 102 	 103 	 0.966181 	 0 	 1.778000 	 0 	 0 	 250 	 593
instancesConflicts/BPPC_2_1_8.txt 	 103 	 105 	 0.961794 	 0 	 1.761000 	 0 	 0 	 250 	 454
instancesConflicts/BPPC_2_1_9.txt 	 105 	 108 	 0.951195 	 0 	 1.834000 	 0 	 0 	 250 	 1286
instancesConflicts/BPPC_2_1_10.txt 	 101 	 103 	 0.950640 	 0 	 1.783000 	 0 	 0 	 250 	 606
instancesConflicts/BPPC_2_2_1.txt 	 99 	 102 	 0.941534 	 0 	 1.882000 	 0 	 0 	 250 	 1661
instancesConflicts/BPPC_2_2_2.txt 	 100 	 103 	 0.928315 	 0 	 1.837000 	 0 	 0 	 250 	 2683
instancesConflicts/BPPC_2_2_3.txt 	 102 	 105 	 0.936081 	 0 	 1.767000 	 0 	 0 	 250 	 1836
instancesConflicts/BPPC_2_2_4.txt 	 100 	 103 	 0.933860 	 0 	 1.973000 	 0 	 0 	 250 	 2609
instancesConflicts/BPPC_2_2_5.txt 	 101 	 104 	 0.944121 	 0 	 1.885000 	 0 	 0 	 250 	 2044
instancesConflicts/BPPC_2_2_6.txt 	 101 	 104 	 0.941906 	 0 	 1.776000 	 0 	 0 	 250 	 3196
instancesConflicts/BPPC_2_2_7.txt 	 102 	 103 	 0.962985 	 0 	 1.887000 	 0 	 0 	 250 	 2668
instancesConflicts/BPPC_2_2_8.txt 	 103 	 106 	 0.941935 	 0 	 1.821000 	 0 	 0 	 250 	 1993
instancesConflicts/BPPC_2_2_9.txt 	 105 	 109 	 0.931017 	 0 	 1.870000 	 0 	 0 	 250 	 3903
instancesConflicts/BPPC_2_2_10.txt 	 101 	 103 	 0.947936 	 0 	 1.778000 	 0 	 0 	 250 	 2569
instancesConflicts/BPPC_2_3_1.txt 	 99 	 103 	 0.917496 	 0 	 1.926000 	 0 	 0 	 250 	 4098
instancesConflicts/BPPC_2_3_2.txt 	 100 	 104 	 0.910166 	 0 	 1.927000 	 0 	 0 	 250 	 5978
instancesConflicts/BPPC_2_3_3.txt 	 102 	 106 	 0.921320 	 0 	 1.865000 	 0 	 0 	 250 	 4492
instancesConflicts/BPPC_2_3_4.txt 	 100 	 104 	 0.916708 	 0 	 2.022000 	 0 	 0 	 250 	 5941
instancesConflicts/BPPC_2_3_5.txt 	 101 	 107 	 0.892012 	 0 	 1.956000 	 0 	 0 	 250 	 5172
instancesConflicts/BPPC_2_3_6.txt 	 101 	 107 	 0.891521 	 0 	 1.881000 	 0 	 0 	 250 	 6413
instancesConflicts/BPPC_2_3_7.txt 	 102 	 106 	 0.911219 	 0 	 1.975000 	 0 	 0 	 250 	 5761
instancesConflicts/BPPC_2_3_8.txt 	 103 	 108 	 0.911050 	 0 	 1.843000 	 0 	 0 	 250 	 4565
instancesConflicts/BPPC_2_3_9.txt 	 105 	 111 	 0.897046 	 0 	 2.004000 	 0 	 0 	 250 	 7732
instancesConflicts/BPPC_2_3_10.txt 	 101 	 104 	 0.929931 	 0 	 1.891000 	 0 	 0 	 250 	 5671
instancesConflicts/BPPC_2_4_1.txt 	 99 	 105 	 0.885117 	 0 	 2.032000 	 0 	 0 	 250 	 8270
instancesConflicts/BPPC_2_4_2.txt 	 100 	 107 	 0.864199 	 0 	 2.205000 	 0 	 0 	 250 	 10602
instancesConflicts/BPPC_2_4_3.txt 	 102 	 109 	 0.870669 	 0 	 1.997000 	 0 	 0 	 250 	 8664
instancesConflicts/BPPC_2_4_4.txt 	 100 	 107 	 0.868426 	 0 	 2.210000 	 0 	 0 	 250 	 10555
instancesConflicts/BPPC_2_4_5.txt 	 101 	 109 	 0.860573 	 0 	 2.138000 	 0 	 0 	 250 	 9711
instancesConflicts/BPPC_2_4_6.txt 	 101 	 109 	 0.867341 	 0 	 2.031000 	 0 	 0 	 250 	 10656
instancesConflicts/BPPC_2_4_7.txt 	 102 	 108 	 0.880130 	 0 	 2.061000 	 0 	 0 	 250 	 9600
instancesConflicts/BPPC_2_4_8.txt 	 103 	 109 	 0.892765 	 0 	 1.930000 	 0 	 0 	 250 	 8082
instancesConflicts/BPPC_2_4_9.txt 	 105 	 117 	 0.826207 	 0 	 2.195000 	 0 	 0 	 250 	 12512
instancesConflicts/BPPC_2_4_10.txt 	 101 	 106 	 0.897270 	 0 	 2.043000 	 0 	 0 	 250 	 10344
instancesConflicts/BPPC_2_5_1.txt 	 99 	 113 	 0.828421 	 0 	 2.286000 	 0 	 1 	 250 	 13401
instancesConflicts/BPPC_2_5_2.txt 	 100 	 131 	 0.815000 	 0 	 2.342000 	 0 	 0 	 250 	 16190
instancesConflicts/BPPC_2_5_3.txt 	 102 	 118 	 0.841340 	 0 	 2.178000 	 0 	 0 	 250 	 14129
instancesConflicts/BPPC_2_5_4.txt 	 100 	 132 	 0.792696 	 0 	 2.459000 	 0 	 0 	 250 	 16338
instancesConflicts/BPPC_2_5_5.txt 	 101 	 128 	 0.804091 	 0 	 2.426000 	 0 	 1 	 250 	 15598
instancesConflicts/BPPC_2_5_6.txt 	 101 	 129 	 0.837729 	 0 	 2.288000 	 0 	 1 	 250 	 16354
instancesConflicts/BPPC_2_5_7.txt 	 102 	 126 	 0.821298 	 0 	 2.339000 	 0 	 2 	 250 	 15030
instancesConflicts/BPPC_2_5_8.txt 	 103 	 116 	 0.845529 	 0 	 2.107000 	 0 	 3 	 250 	 13393
instancesConflicts/BPPC_2_5_9.txt 	 105 	 143 	 0.822821 	 0 	 2.544000 	 0 	 0 	 250 	 18352
instancesConflicts/BPPC_2_5_10.txt 	 101 	 130 	 0.798217 	 0 	 2.334000 	 0 	 0 	 250 	 16104
instancesConflicts/BPPC_2_6_1.txt 	 99 	 146 	 0.836071 	 0 	 2.639000 	 0 	 41 	 250 	 19268
instancesConflicts/BPPC_2_6_2.txt 	 100 	 158 	 0.880109 	 0 	 2.592000 	 0 	 57 	 250 	 21790
instancesConflicts/BPPC_2_6_3.txt 	 102 	 149 	 0.856167 	 0 	 2.544000 	 0 	 41 	 250 	 19939
instancesConflicts/BPPC_2_6_4.txt 	 100 	 158 	 0.860124 	 0 	 2.828000 	 0 	 55 	 250 	 21822
instancesConflicts/BPPC_2_6_5.txt 	 101 	 154 	 0.876166 	 0 	 2.696000 	 0 	 46 	 250 	 21568
instancesConflicts/BPPC_2_6_6.txt 	 101 	 154 	 0.898690 	 0 	 2.566000 	 0 	 57 	 250 	 21746
instancesConflicts/BPPC_2_6_7.txt 	 102 	 149 	 0.896657 	 0 	 2.638000 	 0 	 56 	 250 	 20778
instancesConflicts/BPPC_2_6_8.txt 	 103 	 141 	 0.903716 	 0 	 2.414000 	 0 	 43 	 250 	 19240
instancesConflicts/BPPC_2_6_9.txt 	 105 	 166 	 0.903866 	 0 	 2.736000 	 0 	 64 	 250 	 23340
instancesConflicts/BPPC_2_6_10.txt 	 101 	 155 	 0.874236 	 0 	 2.590000 	 0 	 53 	 250 	 21680
instancesConflicts/BPPC_2_7_1.txt 	 99 	 175 	 0.882715 	 0 	 2.981000 	 0 	 83 	 250 	 24106
instancesConflicts/BPPC_2_7_2.txt 	 100 	 180 	 0.924872 	 0 	 2.891000 	 0 	 105 	 250 	 25970
instancesConflicts/BPPC_2_7_3.txt 	 102 	 175 	 0.911310 	 0 	 2.746000 	 0 	 91 	 250 	 24932
instancesConflicts/BPPC_2_7_4.txt 	 100 	 180 	 0.927944 	 0 	 3.074000 	 0 	 98 	 250 	 26126
instancesConflicts/BPPC_2_7_5.txt 	 101 	 182 	 0.926485 	 0 	 2.910000 	 0 	 102 	 250 	 25994
instancesConflicts/BPPC_2_7_6.txt 	 101 	 177 	 0.944474 	 0 	 2.831000 	 0 	 109 	 250 	 25698
instancesConflicts/BPPC_2_7_7.txt 	 102 	 173 	 0.938432 	 0 	 2.815000 	 0 	 105 	 250 	 24901
instancesConflicts/BPPC_2_7_8.txt 	 103 	 165 	 0.947702 	 0 	 2.586000 	 0 	 94 	 250 	 23726
instancesConflicts/BPPC_2_7_9.txt 	 105 	 188 	 0.941958 	 0 	 2.919000 	 0 	 114 	 250 	 26945
instancesConflicts/BPPC_2_7_10.txt 	 101 	 183 	 0.918334 	 0 	 2.797000 	 0 	 103 	 250 	 25999
instancesConflicts/BPPC_2_8_1.txt 	 99 	 197 	 0.956094 	 0 	 3.172000 	 0 	 146 	 250 	 28139
instancesConflicts/BPPC_2_8_2.txt 	 100 	 208 	 0.954301 	 0 	 3.072000 	 0 	 155 	 250 	 28875
instancesConflicts/BPPC_2_8_3.txt 	 102 	 205 	 0.948369 	 0 	 3.018000 	 0 	 148 	 250 	 28439
instancesConflicts/BPPC_2_8_4.txt 	 100 	 210 	 0.953007 	 0 	 3.324000 	 0 	 153 	 250 	 29048
instancesConflicts/BPPC_2_8_5.txt 	 101 	 205 	 0.964853 	 0 	 3.188000 	 0 	 155 	 250 	 29088
instancesConflicts/BPPC_2_8_6.txt 	 101 	 202 	 0.959941 	 0 	 2.994000 	 0 	 151 	 250 	 28653
