CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.967375 	 18 	 283984.000000
instancesConflicts/BPPC_1_8_6.txt 	 48 	 100 	 0.963849 	 19 	 309646.000000
instancesConflicts/BPPC_1_8_7.txt 	 48 	 96 	 0.952874 	 11 	 188030.000000
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.967483 	 11 	 197005.000000
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.948562 	 11 	 195584.000000
instancesConflicts/BPPC_1_8_10.txt 	 46 	 98 	 0.943316 	 11 	 189584.000000
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.975030 	 11 	 208907.000000
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.976086 	 11 	 212437.000000
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.974666 	 11 	 220146.000000
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.972600 	 11 	 214111.000000
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.967436 	 11 	 210426.000000
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.973196 	 11 	 211181.000000
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.969041 	 11 	 206181.000000
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.972169 	 11 	 216427.000000
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.978313 	 11 	 213512.000000
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.974555 	 11 	 208771.000000
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991111 	 12 	 228498.000000
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981212 	 11 	 198597.000000
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.988927 	 11 	 213884.000000
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.989099 	 11 	 195303.000000
instancesConflicts/BPPC_2_0_5.txt 	 101 	 101 	 0.992583 	 12 	 217874.000000
instancesConflicts/BPPC_2_0_6.txt 	 101 	 101 	 0.996614 	 16 	 264920.000000
instancesConflicts/BPPC_2_0_7.txt 	 102 	 102 	 0.982058 	 11 	 183505.000000
instancesConflicts/BPPC_2_0_8.txt 	 103 	 104 	 0.977898 	 11 	 238511.000000
instancesConflicts/BPPC_2_0_9.txt 	 105 	 105 	 0.998361 	 21 	 318885.000000
instancesConflicts/BPPC_2_0_10.txt 	 101 	 101 	 0.986293 	 12 	 233082.000000
instancesConflicts/BPPC_2_1_1.txt 	 99 	 99 	 0.991194 	 12 	 232336.000000
instancesConflicts/BPPC_2_1_2.txt 	 100 	 100 	 0.981580 	 11 	 214018.000000
instancesConflicts/BPPC_2_1_3.txt 	 102 	 102 	 0.988919 	 11 	 218678.000000
instancesConflicts/BPPC_2_1_4.txt 	 100 	 100 	 0.990204 	 12 	 224019.000000
instancesConflicts/BPPC_2_1_5.txt 	 101 	 101 	 0.992580 	 13 	 248985.000000
instancesConflicts/BPPC_2_1_6.txt 	 101 	 101 	 0.996626 	 16 	 283389.000000
instancesConflicts/BPPC_2_1_7.txt 	 102 	 102 	 0.983058 	 11 	 195892.000000
instancesConflicts/BPPC_2_1_8.txt 	 103 	 104 	 0.977980 	 11 	 246279.000000
instancesConflicts/BPPC_2_1_9.txt 	 105 	 105 	 0.998357 	 19 	 311519.000000
instancesConflicts/BPPC_2_1_10.txt 	 101 	 101 	 0.984723 	 11 	 223776.000000
instancesConflicts/BPPC_2_2_1.txt 	 99 	 99 	 0.991150 	 13 	 259814.000000
instancesConflicts/BPPC_2_2_2.txt 	 100 	 100 	 0.981667 	 15 	 257946.000000
instancesConflicts/BPPC_2_2_3.txt 	 102 	 102 	 0.988990 	 14 	 280650.000000
instancesConflicts/BPPC_2_2_4.txt 	 100 	 100 	 0.989127 	 14 	 222567.000000
instancesConflicts/BPPC_2_2_5.txt 	 101 	 101 	 0.992671 	 13 	 246902.000000
instancesConflicts/BPPC_2_2_6.txt 	 101 	 102 	 0.979650 	 17 	 290935.000000
instancesConflicts/BPPC_2_2_7.txt 	 102 	 102 	 0.981374 	 14 	 223014.000000
instancesConflicts/BPPC_2_2_8.txt 	 103 	 103 	 0.995885 	 21 	 453478.000000
instancesConflicts/BPPC_2_2_9.txt 	 105 	 106 	 0.980403 	 16 	 270914.000000
instancesConflicts/BPPC_2_2_10.txt 	 101 	 101 	 0.984569 	 14 	 288431.000000
