CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_3_2_3.txt 	 202 	 203 	 0.485063 	 11 	 879637.000000
instancesConflicts/BPPC_3_2_4.txt 	 204 	 205 	 0.505452 	 7 	 707518.000000
instancesConflicts/BPPC_3_2_5.txt 	 206 	 207 	 0.504111 	 8 	 750563.000000
instancesConflicts/BPPC_3_2_6.txt 	 206 	 207 	 0.477870 	 14 	 1205789.000000
instancesConflicts/BPPC_3_2_7.txt 	 207 	 208 	 0.486365 	 11 	 993072.000000
instancesConflicts/BPPC_3_2_8.txt 	 204 	 205 	 0.514955 	 10 	 959030.000000
instancesConflicts/BPPC_3_2_9.txt 	 196 	 197 	 0.518996 	 10 	 816893.000000
instancesConflicts/BPPC_3_2_10.txt 	 202 	 202 	 0.492895 	 15 	 1273458.000000
instancesConflicts/BPPC_3_3_1.txt 	 198 	 205 	 0.500981 	 7 	 807733.000000
instancesConflicts/BPPC_3_3_2.txt 	 201 	 209 	 0.532027 	 6 	 637658.000000
instancesConflicts/BPPC_3_3_3.txt 	 202 	 209 	 0.484690 	 17 	 1580426.000000
instancesConflicts/BPPC_3_3_4.txt 	 204 	 207 	 0.492216 	 11 	 1065221.000000
instancesConflicts/BPPC_3_3_5.txt 	 206 	 208 	 0.549458 	 14 	 1279662.000000
instancesConflicts/BPPC_3_3_6.txt 	 206 	 216 	 0.531091 	 6 	 750674.000000
instancesConflicts/BPPC_3_3_7.txt 	 207 	 212 	 0.546715 	 13 	 1244761.000000
instancesConflicts/BPPC_3_3_8.txt 	 204 	 208 	 0.483886 	 9 	 906014.000000
instancesConflicts/BPPC_3_3_9.txt 	 196 	 201 	 0.518576 	 15 	 1285573.000000
instancesConflicts/BPPC_3_3_10.txt 	 202 	 207 	 0.517699 	 14 	 1391755.000000
instancesConflicts/BPPC_3_4_1.txt 	 198 	 234 	 0.491899 	 6 	 1106682.000000
instancesConflicts/BPPC_3_4_2.txt 	 201 	 231 	 0.499042 	 6 	 1099410.000000
instancesConflicts/BPPC_3_4_3.txt 	 202 	 236 	 0.476460 	 6 	 1089800.000000
instancesConflicts/BPPC_3_4_4.txt 	 204 	 226 	 0.478707 	 6 	 990083.000000
instancesConflicts/BPPC_3_4_5.txt 	 206 	 224 	 0.501772 	 6 	 907448.000000
instancesConflicts/BPPC_3_4_6.txt 	 206 	 243 	 0.537634 	 6 	 1101230.000000
instancesConflicts/BPPC_3_4_7.txt 	 207 	 232 	 0.490716 	 6 	 1040722.000000
instancesConflicts/BPPC_3_4_8.txt 	 204 	 218 	 0.499773 	 6 	 952439.000000
instancesConflicts/BPPC_3_4_9.txt 	 196 	 220 	 0.495633 	 6 	 948747.000000
instancesConflicts/BPPC_3_4_10.txt 	 202 	 236 	 0.483463 	 7 	 1190076.000000
instancesConflicts/BPPC_3_5_1.txt 	 198 	 271 	 0.497009 	 12 	 2395514.000000
instancesConflicts/BPPC_3_5_2.txt 	 201 	 273 	 0.520545 	 6 	 1316236.000000
instancesConflicts/BPPC_3_5_3.txt 	 202 	 276 	 0.477819 	 6 	 1274979.000000
instancesConflicts/BPPC_3_5_4.txt 	 204 	 260 	 0.500299 	 6 	 1265634.000000
instancesConflicts/BPPC_3_5_5.txt 	 206 	 262 	 0.520562 	 6 	 1224867.000000
