CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_7_1.txt 	 48 	 88 	 0.896379 	 6 	 115.002998 	 88 	 49
instancesConflicts/BPPC_1_7_2.txt 	 49 	 91 	 0.918056 	 6 	 111.688004 	 91 	 49
instancesConflicts/BPPC_1_7_3.txt 	 46 	 88 	 0.932075 	 6 	 111.497002 	 88 	 55
instancesConflicts/BPPC_1_7_4.txt 	 49 	 83 	 0.930397 	 6 	 102.598999 	 83 	 49
instancesConflicts/BPPC_1_7_5.txt 	 50 	 86 	 0.913083 	 6 	 106.973999 	 86 	 43
instancesConflicts/BPPC_1_7_6.txt 	 48 	 90 	 0.911164 	 6 	 113.990997 	 90 	 50
instancesConflicts/BPPC_1_7_7.txt 	 48 	 86 	 0.933916 	 6 	 107.820999 	 86 	 52
instancesConflicts/BPPC_1_7_8.txt 	 49 	 89 	 0.942005 	 6 	 109.050003 	 89 	 59
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.917153 	 6 	 112.602997 	 93 	 53
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.931808 	 6 	 110.072998 	 85 	 54
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.964360 	 6 	 128.117996 	 98 	 79
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.958852 	 6 	 125.837997 	 99 	 79
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.964368 	 6 	 130.641998 	 99 	 75
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.943967 	 6 	 120.237000 	 94 	 62
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.956699 	 6 	 124.511002 	 99 	 71
instancesConflicts/BPPC_1_8_6.txt 	 48 	 100 	 0.959827 	 6 	 129.919006 	 100 	 79
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.948546 	 6 	 122.155998 	 95 	 72
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.964791 	 6 	 127.336998 	 99 	 81
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.948948 	 6 	 127.946999 	 105 	 76
