CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time 	 BinsFirstGeneration 	 ItensCom100deConflito
instancesConflicts/BPPC_1_7_9.txt 	 50 	 93 	 0.346745 	 6 	 108.903000 	 93 	 53
instancesConflicts/BPPC_1_7_10.txt 	 46 	 85 	 0.363998 	 6 	 116.948997 	 85 	 54
instancesConflicts/BPPC_1_8_1.txt 	 48 	 98 	 0.278951 	 6 	 119.675003 	 98 	 79
instancesConflicts/BPPC_1_8_2.txt 	 49 	 99 	 0.289680 	 6 	 119.836998 	 99 	 79
instancesConflicts/BPPC_1_8_3.txt 	 46 	 99 	 0.267503 	 6 	 122.766998 	 99 	 75
instancesConflicts/BPPC_1_8_4.txt 	 49 	 94 	 0.325400 	 6 	 113.693001 	 94 	 62
instancesConflicts/BPPC_1_8_5.txt 	 50 	 99 	 0.302451 	 6 	 116.572998 	 99 	 71
instancesConflicts/BPPC_1_8_6.txt 	 48 	 99 	 0.281406 	 6 	 116.920998 	 99 	 79
instancesConflicts/BPPC_1_8_7.txt 	 48 	 95 	 0.302968 	 6 	 114.341003 	 95 	 72
instancesConflicts/BPPC_1_8_8.txt 	 49 	 99 	 0.288692 	 6 	 120.601997 	 99 	 81
instancesConflicts/BPPC_1_8_9.txt 	 50 	 105 	 0.273687 	 6 	 113.045998 	 105 	 76
instancesConflicts/BPPC_1_8_10.txt 	 46 	 97 	 0.278945 	 6 	 120.436996 	 97 	 73
instancesConflicts/BPPC_1_9_1.txt 	 48 	 110 	 0.223125 	 6 	 121.000999 	 110 	 98
instancesConflicts/BPPC_1_9_2.txt 	 49 	 107 	 0.247216 	 6 	 122.214996 	 107 	 97
instancesConflicts/BPPC_1_9_3.txt 	 46 	 114 	 0.195078 	 6 	 125.814003 	 114 	 98
instancesConflicts/BPPC_1_9_4.txt 	 49 	 110 	 0.232798 	 6 	 120.209000 	 110 	 93
instancesConflicts/BPPC_1_9_5.txt 	 50 	 111 	 0.233514 	 6 	 119.170998 	 111 	 97
instancesConflicts/BPPC_1_9_6.txt 	 48 	 110 	 0.229685 	 6 	 117.199997 	 110 	 100
instancesConflicts/BPPC_1_9_7.txt 	 48 	 107 	 0.239537 	 6 	 126.682999 	 107 	 94
instancesConflicts/BPPC_1_9_8.txt 	 49 	 110 	 0.223855 	 6 	 128.776001 	 110 	 98
instancesConflicts/BPPC_1_9_9.txt 	 50 	 112 	 0.235288 	 6 	 117.927002 	 112 	 103
instancesConflicts/BPPC_1_9_10.txt 	 46 	 107 	 0.228804 	 6 	 123.219002 	 107 	 97
instancesConflicts/BPPC_2_0_1.txt 	 99 	 99 	 0.991113 	 8 	 292.252991 	 100 	 0
instancesConflicts/BPPC_2_0_2.txt 	 100 	 100 	 0.981063 	 6 	 254.238998 	 101 	 0
instancesConflicts/BPPC_2_0_3.txt 	 102 	 102 	 0.988987 	 7 	 269.506989 	 104 	 0
instancesConflicts/BPPC_2_0_4.txt 	 100 	 100 	 0.988832 	 6 	 243.084000 	 101 	 0
