CONF	|P|	max_gen	n_m	n_c	k1(non-cloned_solutions)	k2(cloned_solutions)	|B|	life_span	seed
1	100	500	0.830000	0.200000	1.300000	4.000000	0.100000	10	1
Instancias 	 L2 	 Bins 	 FBPP 	 Gen 	 Time
instancesConflicts/BPPC_2_5_7.txt 	 102 	 132 	 0.683556 	 14 	 446537.000000
instancesConflicts/BPPC_2_5_8.txt 	 103 	 125 	 0.757387 	 19 	 549847.000000
instancesConflicts/BPPC_2_5_9.txt 	 105 	 146 	 0.615010 	 29 	 876113.000000
instancesConflicts/BPPC_2_5_10.txt 	 101 	 135 	 0.646360 	 30 	 922727.000000
instancesConflicts/BPPC_2_6_1.txt 	 99 	 150 	 0.519129 	 11 	 440745.000000
instancesConflicts/BPPC_2_6_2.txt 	 100 	 160 	 0.486404 	 18 	 685216.000000
instancesConflicts/BPPC_2_6_3.txt 	 102 	 154 	 0.534139 	 14 	 519748.000000
instancesConflicts/BPPC_2_6_4.txt 	 100 	 162 	 0.471157 	 11 	 465705.000000
instancesConflicts/BPPC_2_6_5.txt 	 101 	 160 	 0.483513 	 11 	 482005.000000
instancesConflicts/BPPC_2_6_6.txt 	 101 	 160 	 0.489304 	 11 	 448351.000000
instancesConflicts/BPPC_2_6_7.txt 	 102 	 154 	 0.518065 	 11 	 467919.000000
instancesConflicts/BPPC_2_6_8.txt 	 103 	 149 	 0.569350 	 14 	 512827.000000
instancesConflicts/BPPC_2_6_9.txt 	 105 	 169 	 0.469753 	 13 	 541267.000000
instancesConflicts/BPPC_2_6_10.txt 	 101 	 158 	 0.502194 	 23 	 859543.000000
instancesConflicts/BPPC_2_7_1.txt 	 99 	 178 	 0.396231 	 16 	 694374.000000
instancesConflicts/BPPC_2_7_2.txt 	 100 	 184 	 0.371608 	 14 	 647267.000000
instancesConflicts/BPPC_2_7_3.txt 	 102 	 180 	 0.396703 	 11 	 505944.000000
instancesConflicts/BPPC_2_7_4.txt 	 100 	 183 	 0.378525 	 22 	 937280.000000
instancesConflicts/BPPC_2_7_5.txt 	 101 	 184 	 0.380953 	 19 	 850731.000000
instancesConflicts/BPPC_2_7_6.txt 	 101 	 180 	 0.402335 	 18 	 775199.000000
instancesConflicts/BPPC_2_7_7.txt 	 102 	 174 	 0.426879 	 21 	 888758.000000
instancesConflicts/BPPC_2_7_8.txt 	 103 	 169 	 0.461318 	 22 	 899338.000000
instancesConflicts/BPPC_2_7_9.txt 	 105 	 191 	 0.375093 	 14 	 636599.000000
instancesConflicts/BPPC_2_7_10.txt 	 101 	 184 	 0.380967 	 14 	 651376.000000
instancesConflicts/BPPC_2_8_1.txt 	 99 	 199 	 0.314089 	 18 	 849485.000000
instancesConflicts/BPPC_2_8_2.txt 	 100 	 209 	 0.280285 	 11 	 593142.000000
instancesConflicts/BPPC_2_8_3.txt 	 102 	 206 	 0.307725 	 11 	 557808.000000
instancesConflicts/BPPC_2_8_4.txt 	 100 	 211 	 0.276261 	 11 	 583410.000000
instancesConflicts/BPPC_2_8_5.txt 	 101 	 207 	 0.294809 	 16 	 801340.000000
instancesConflicts/BPPC_2_8_6.txt 	 101 	 205 	 0.307958 	 13 	 642740.000000
